Date	Sales Rep	Product	Revenue
4/29/2017	Timika Poe	Honda	33377
3/18/2017	Adelina Oglesby	Honda	16942
1/11/2017	Towanda Pemberton	Honda	33966
9/7/2017	Zona Otis	Honda	15882
1/8/2017	Zona Otis	Honda	32829
1/15/2017	Earleen Milam	Toyota	25357
8/13/2017	Towanda Pemberton	Ford	37732
5/3/2017	Adelina Oglesby	Chevy	32825
7/22/2017	Kurtis Osorio	Ford	20905
4/21/2017	Evelynn Mckee	Chevy	54516
9/26/2017	Cami Goodson	Ford	55049
3/25/2017	Kurtis Osorio	Honda	21296
7/27/2017	Zona Otis	Ford	48516
9/1/2017	Cami Goodson	Honda	36669
3/25/2017	Quentin Johns	Ford	17791
8/26/2017	Kurtis Osorio	Chevy	27526
1/7/2017	Evelynn Mckee	Honda	32294
1/18/2017	Zona Otis	Chevy	43964
6/28/2017	Ernie Pettigrew	Ford	47361
6/26/2017	Zona Otis	Honda	37779
11/17/2017	Zona Otis	Chevy	40523
6/15/2017	Hyman Irish	Toyota	31655
3/13/2017	Quentin Johns	Toyota	32572
10/17/2017	Quentin Johns	Chevy	52829
4/23/2017	Towanda Pemberton	Chevy	19959
8/29/2017	Earleen Milam	Chevy	28352
1/14/2017	Yulanda Mireles	Ford	38528
8/6/2017	Kurtis Osorio	Honda	17934
7/14/2017	Adelina Oglesby	Toyota	22107
1/12/2017	Cami Goodson	Chevy	46251
6/16/2017	Ernie Pettigrew	Toyota	22961
10/20/2017	Kurtis Osorio	Ford	64012
1/8/2017	Earleen Milam	Ford	16404
11/10/2017	Adelina Oglesby	Honda	23433
10/30/2017	Louetta Maloney	Honda	26712
11/11/2017	Timika Poe	Toyota	19209
8/15/2017	Towanda Pemberton	Ford	46136
7/17/2017	Ernie Pettigrew	Toyota	27146
9/3/2017	Towanda Pemberton	Ford	59715
1/23/2017	Cami Goodson	Honda	38099
3/31/2017	Earleen Milam	Ford	22533
3/2/2017	Julianna Kunz	Toyota	25775
5/31/2017	Timika Poe	Toyota	27675
11/16/2017	Louetta Maloney	Ford	63873
11/7/2017	Louetta Maloney	Chevy	54323
2/28/2017	Ernie Pettigrew	Honda	26158
3/31/2017	Towanda Pemberton	Honda	31171
7/11/2017	Ernie Pettigrew	Honda	37519
11/24/2017	Towanda Pemberton	Honda	19760
8/29/2017	Earleen Milam	Toyota	23018
2/20/2017	Ernie Pettigrew	Honda	17293
6/16/2017	Kurtis Osorio	Chevy	18997
8/27/2017	Adelina Oglesby	Honda	20688
3/6/2017	Kurtis Osorio	Chevy	44386
8/12/2017	Yulanda Mireles	Ford	55994
9/30/2017	Cami Goodson	Ford	19965
1/15/2017	Ernie Pettigrew	Ford	53132
9/16/2017	Kurtis Osorio	Ford	32828
9/11/2017	Rudolf Eason	Ford	59468
4/6/2017	Timika Poe	Toyota	29362
12/26/2017	Hyman Irish	Honda	19080
9/20/2017	Timika Poe	Chevy	40263
3/16/2017	Timika Poe	Chevy	19405
2/6/2017	Julianna Kunz	Toyota	29047
4/1/2017	Ernie Pettigrew	Ford	64822
7/29/2017	Rudolf Eason	Ford	59029
6/10/2017	Louetta Maloney	Chevy	30031
1/7/2017	Quentin Johns	Chevy	32280
11/28/2017	Louetta Maloney	Toyota	18893
9/18/2017	Towanda Pemberton	Toyota	23813
10/5/2017	Evelynn Mckee	Chevy	26083
7/14/2017	Adelina Oglesby	Toyota	33672
5/2/2017	Adelina Oglesby	Chevy	51405
4/11/2017	Julianna Kunz	Honda	36477
5/22/2017	Towanda Pemberton	Toyota	21416
7/22/2017	Earleen Milam	Ford	48597
10/29/2017	Ernie Pettigrew	Honda	27080
2/27/2017	Julianna Kunz	Toyota	29052
2/17/2017	Hyman Irish	Ford	30059
5/13/2017	Louetta Maloney	Chevy	21542
7/23/2017	Earleen Milam	Honda	21036
9/8/2017	Zona Otis	Toyota	27926
11/1/2017	Earleen Milam	Toyota	21759
9/2/2017	Julianna Kunz	Ford	19199
8/9/2017	Evelynn Mckee	Toyota	33091
7/2/2017	Louetta Maloney	Toyota	23016
8/25/2017	Quentin Johns	Toyota	23635
11/22/2017	Yulanda Mireles	Ford	57874
1/19/2017	Yulanda Mireles	Chevy	44440
12/2/2017	Timika Poe	Honda	16989
11/29/2017	Adelina Oglesby	Chevy	45894
11/12/2017	Yulanda Mireles	Honda	24112
7/12/2017	Zona Otis	Ford	49891
11/1/2017	Rudolf Eason	Chevy	29036
4/14/2017	Towanda Pemberton	Chevy	51375
12/8/2017	Evelynn Mckee	Toyota	30603
12/2/2017	Evelynn Mckee	Chevy	53381
4/8/2017	Evelynn Mckee	Honda	22724
4/15/2017	Julianna Kunz	Honda	31668
12/30/2017	Cami Goodson	Toyota	34759
2/26/2017	Quentin Johns	Toyota	19531
1/7/2017	Adelina Oglesby	Chevy	45426
5/22/2017	Adelina Oglesby	Ford	62290
11/25/2017	Ernie Pettigrew	Honda	36745
1/20/2017	Adelina Oglesby	Chevy	23537
11/9/2017	Yulanda Mireles	Chevy	25204
11/15/2017	Ernie Pettigrew	Honda	21960
12/30/2017	Rudolf Eason	Chevy	24320
7/31/2017	Yulanda Mireles	Chevy	33987
5/30/2017	Evelynn Mckee	Toyota	32958
4/16/2017	Quentin Johns	Chevy	52300
11/19/2017	Timika Poe	Toyota	18422
9/27/2017	Timika Poe	Chevy	47520
7/16/2017	Rudolf Eason	Ford	25112
3/4/2017	Adelina Oglesby	Toyota	22551
2/22/2017	Ernie Pettigrew	Honda	28666
8/20/2017	Louetta Maloney	Honda	17374
8/23/2017	Timika Poe	Chevy	53302
6/1/2017	Ernie Pettigrew	Chevy	35719
1/5/2017	Towanda Pemberton	Ford	29481
12/30/2017	Quentin Johns	Chevy	47061
11/12/2017	Yulanda Mireles	Chevy	48977
6/24/2017	Evelynn Mckee	Toyota	23598
11/27/2017	Julianna Kunz	Chevy	37648
7/23/2017	Rudolf Eason	Toyota	27909
8/2/2017	Zona Otis	Chevy	41221
7/15/2017	Yulanda Mireles	Toyota	19340
11/6/2017	Julianna Kunz	Ford	33786
9/2/2017	Yulanda Mireles	Ford	59313
4/4/2017	Cami Goodson	Ford	31814
1/23/2017	Evelynn Mckee	Ford	21021
11/26/2017	Quentin Johns	Ford	43992
5/2/2017	Towanda Pemberton	Ford	27245
10/7/2017	Timika Poe	Ford	33316
10/18/2017	Zona Otis	Toyota	20187
3/14/2017	Quentin Johns	Chevy	54120
11/22/2017	Ernie Pettigrew	Chevy	16949
8/19/2017	Towanda Pemberton	Chevy	38721
12/16/2017	Towanda Pemberton	Toyota	16290
10/7/2017	Yulanda Mireles	Ford	30092
1/4/2017	Julianna Kunz	Honda	19226
12/25/2017	Adelina Oglesby	Chevy	17348
1/13/2017	Earleen Milam	Toyota	20135
11/12/2017	Evelynn Mckee	Ford	34767
4/14/2017	Hyman Irish	Ford	21236
9/27/2017	Evelynn Mckee	Ford	39755
2/2/2017	Adelina Oglesby	Honda	38912
7/26/2017	Rudolf Eason	Ford	62890
6/10/2017	Timika Poe	Toyota	25340
8/30/2017	Towanda Pemberton	Toyota	33098
10/20/2017	Adelina Oglesby	Chevy	32810
1/10/2017	Louetta Maloney	Ford	14324
1/23/2017	Louetta Maloney	Toyota	17510
2/21/2017	Quentin Johns	Toyota	21218
4/9/2017	Timika Poe	Toyota	23039
4/26/2017	Ernie Pettigrew	Honda	17927
9/12/2017	Julianna Kunz	Toyota	25640
5/30/2017	Earleen Milam	Honda	20242
9/12/2017	Cami Goodson	Ford	42101
8/30/2017	Towanda Pemberton	Ford	42245
7/11/2017	Timika Poe	Chevy	32712
10/20/2017	Timika Poe	Honda	16076
4/3/2017	Yulanda Mireles	Chevy	27406
2/4/2017	Yulanda Mireles	Chevy	35723
2/12/2017	Earleen Milam	Honda	27262
10/18/2017	Yulanda Mireles	Honda	16534
4/7/2017	Adelina Oglesby	Honda	21191
12/1/2017	Yulanda Mireles	Toyota	31550
5/15/2017	Kurtis Osorio	Ford	63485
11/13/2017	Hyman Irish	Toyota	22376
4/7/2017	Yulanda Mireles	Chevy	51264
5/5/2017	Rudolf Eason	Toyota	17925
9/13/2017	Zona Otis	Ford	29140
5/8/2017	Julianna Kunz	Ford	33808
8/1/2017	Earleen Milam	Honda	15046
11/12/2017	Evelynn Mckee	Ford	16710
11/25/2017	Earleen Milam	Honda	37596
12/24/2017	Cami Goodson	Ford	59357
4/19/2017	Yulanda Mireles	Chevy	47434
5/29/2017	Julianna Kunz	Ford	33485
6/4/2017	Ernie Pettigrew	Toyota	27801
7/31/2017	Earleen Milam	Chevy	32389
8/22/2017	Julianna Kunz	Ford	51076
12/10/2017	Louetta Maloney	Ford	37460
12/16/2017	Towanda Pemberton	Toyota	26328
6/3/2017	Towanda Pemberton	Toyota	21949
1/11/2017	Ernie Pettigrew	Ford	18857
12/28/2017	Quentin Johns	Honda	17926
4/24/2017	Yulanda Mireles	Honda	26411
9/23/2017	Louetta Maloney	Toyota	24479
3/29/2017	Julianna Kunz	Toyota	18654
4/12/2017	Kurtis Osorio	Chevy	26404
8/22/2017	Hyman Irish	Toyota	34235
12/13/2017	Cami Goodson	Ford	59015
12/14/2017	Zona Otis	Ford	40365
10/6/2017	Cami Goodson	Honda	19100
1/30/2017	Julianna Kunz	Ford	18419
5/18/2017	Adelina Oglesby	Chevy	39174
9/23/2017	Towanda Pemberton	Chevy	51689
9/11/2017	Quentin Johns	Ford	46164
1/9/2017	Quentin Johns	Toyota	33213
7/13/2017	Timika Poe	Toyota	18898
7/1/2017	Earleen Milam	Toyota	21393
4/28/2017	Zona Otis	Toyota	20315
7/16/2017	Julianna Kunz	Chevy	16355
5/21/2017	Louetta Maloney	Toyota	20894
5/25/2017	Hyman Irish	Ford	56233
7/12/2017	Earleen Milam	Chevy	53871
3/12/2017	Julianna Kunz	Chevy	33966
8/1/2017	Yulanda Mireles	Honda	19278
1/26/2017	Hyman Irish	Toyota	33382
11/11/2017	Adelina Oglesby	Toyota	23088
9/27/2017	Louetta Maloney	Honda	25736
6/3/2017	Louetta Maloney	Toyota	26098
10/10/2017	Timika Poe	Honda	18193
6/16/2017	Zona Otis	Ford	14179
9/30/2017	Rudolf Eason	Chevy	17517
9/8/2017	Rudolf Eason	Chevy	43460
8/20/2017	Rudolf Eason	Honda	13197
2/27/2017	Zona Otis	Honda	34373
6/11/2017	Zona Otis	Honda	16105
10/7/2017	Quentin Johns	Chevy	53011
7/14/2017	Ernie Pettigrew	Chevy	54201
8/6/2017	Rudolf Eason	Toyota	27930
7/15/2017	Julianna Kunz	Toyota	31789
7/9/2017	Towanda Pemberton	Honda	33363
1/10/2017	Earleen Milam	Chevy	53909
3/15/2017	Cami Goodson	Honda	25718
9/18/2017	Julianna Kunz	Ford	52127
6/23/2017	Rudolf Eason	Ford	63022
11/4/2017	Adelina Oglesby	Ford	43241
6/19/2017	Julianna Kunz	Honda	15059
8/27/2017	Hyman Irish	Ford	52692
8/9/2017	Ernie Pettigrew	Chevy	44362
2/27/2017	Kurtis Osorio	Honda	36906
2/19/2017	Ernie Pettigrew	Ford	44198
4/28/2017	Quentin Johns	Honda	13780
2/1/2017	Kurtis Osorio	Ford	60896
6/6/2017	Hyman Irish	Ford	54811
11/13/2017	Timika Poe	Toyota	25959
6/14/2017	Towanda Pemberton	Chevy	32909
12/18/2017	Hyman Irish	Honda	30513
3/19/2017	Adelina Oglesby	Toyota	27146
12/29/2017	Yulanda Mireles	Honda	19490
9/25/2017	Evelynn Mckee	Toyota	21104
9/10/2017	Ernie Pettigrew	Honda	30759
2/1/2017	Evelynn Mckee	Ford	34882
4/26/2017	Earleen Milam	Chevy	21769
8/27/2017	Kurtis Osorio	Toyota	31179
6/4/2017	Rudolf Eason	Chevy	27201
5/30/2017	Ernie Pettigrew	Toyota	33212
10/25/2017	Louetta Maloney	Toyota	21971
12/28/2017	Cami Goodson	Honda	30806
2/16/2017	Ernie Pettigrew	Honda	27865
8/22/2017	Adelina Oglesby	Ford	16027
9/25/2017	Julianna Kunz	Honda	25206
4/27/2017	Ernie Pettigrew	Chevy	29245
2/23/2017	Louetta Maloney	Toyota	16705
2/15/2017	Rudolf Eason	Ford	64081
1/13/2017	Towanda Pemberton	Ford	63231
5/6/2017	Earleen Milam	Chevy	43832
1/10/2017	Yulanda Mireles	Honda	32390
3/10/2017	Timika Poe	Toyota	18706
6/27/2017	Evelynn Mckee	Chevy	40846
8/15/2017	Adelina Oglesby	Toyota	33982
2/5/2017	Timika Poe	Honda	13336
4/22/2017	Hyman Irish	Chevy	21605
4/6/2017	Adelina Oglesby	Chevy	20534
6/11/2017	Evelynn Mckee	Toyota	17669
10/11/2017	Hyman Irish	Honda	18134
7/1/2017	Adelina Oglesby	Honda	13852
3/21/2017	Towanda Pemberton	Chevy	24521
1/28/2017	Kurtis Osorio	Chevy	42629
3/30/2017	Hyman Irish	Toyota	19597
3/6/2017	Hyman Irish	Honda	27141
1/25/2017	Adelina Oglesby	Toyota	21466
8/16/2017	Evelynn Mckee	Toyota	25553
2/20/2017	Hyman Irish	Chevy	31887
11/16/2017	Evelynn Mckee	Toyota	30573
7/31/2017	Julianna Kunz	Chevy	40069
3/15/2017	Quentin Johns	Ford	27783
6/3/2017	Julianna Kunz	Toyota	34969
5/25/2017	Yulanda Mireles	Toyota	31422
8/7/2017	Cami Goodson	Ford	52466
2/27/2017	Louetta Maloney	Ford	47325
3/10/2017	Yulanda Mireles	Ford	34339
11/22/2017	Towanda Pemberton	Chevy	31268
1/18/2017	Ernie Pettigrew	Chevy	29424
11/27/2017	Kurtis Osorio	Ford	51502
9/5/2017	Timika Poe	Ford	30641
8/3/2017	Yulanda Mireles	Ford	55928
7/30/2017	Louetta Maloney	Toyota	32291
1/26/2017	Kurtis Osorio	Chevy	36776
2/9/2017	Towanda Pemberton	Ford	25475
10/23/2017	Quentin Johns	Honda	22985
5/16/2017	Julianna Kunz	Ford	16564
11/16/2017	Evelynn Mckee	Chevy	48584
7/26/2017	Quentin Johns	Ford	51137
3/18/2017	Earleen Milam	Toyota	26021
4/29/2017	Hyman Irish	Ford	25906
1/3/2017	Evelynn Mckee	Chevy	19047
4/14/2017	Hyman Irish	Chevy	23783
6/17/2017	Evelynn Mckee	Ford	48188
2/4/2017	Timika Poe	Toyota	25220
6/18/2017	Towanda Pemberton	Honda	35295
8/15/2017	Hyman Irish	Ford	16145
3/16/2017	Yulanda Mireles	Ford	27016
6/23/2017	Towanda Pemberton	Chevy	35087
7/11/2017	Cami Goodson	Ford	16826
3/22/2017	Hyman Irish	Toyota	32607
4/28/2017	Hyman Irish	Honda	33091
12/13/2017	Cami Goodson	Honda	21482
7/27/2017	Evelynn Mckee	Honda	35065
7/11/2017	Towanda Pemberton	Chevy	51338
2/4/2017	Earleen Milam	Toyota	20250
2/1/2017	Earleen Milam	Honda	15493
1/17/2017	Ernie Pettigrew	Chevy	43982
6/30/2017	Earleen Milam	Toyota	16990
11/5/2017	Ernie Pettigrew	Chevy	19105
11/15/2017	Zona Otis	Toyota	18845
8/31/2017	Zona Otis	Toyota	23280
8/26/2017	Towanda Pemberton	Toyota	27789
1/20/2017	Cami Goodson	Toyota	28540
4/19/2017	Evelynn Mckee	Chevy	48588
6/21/2017	Cami Goodson	Toyota	20712
4/1/2017	Yulanda Mireles	Chevy	46740
6/10/2017	Ernie Pettigrew	Honda	33877
5/12/2017	Julianna Kunz	Honda	16063
10/14/2017	Earleen Milam	Toyota	20351
9/22/2017	Julianna Kunz	Toyota	31366
7/26/2017	Yulanda Mireles	Honda	18595
9/18/2017	Yulanda Mireles	Toyota	21779
2/25/2017	Ernie Pettigrew	Honda	17747
2/24/2017	Rudolf Eason	Chevy	45044
3/29/2017	Ernie Pettigrew	Toyota	33702
3/23/2017	Hyman Irish	Toyota	23325
10/22/2017	Yulanda Mireles	Honda	33511
5/26/2017	Hyman Irish	Honda	23305
12/5/2017	Adelina Oglesby	Toyota	28284
5/12/2017	Cami Goodson	Toyota	18990
3/22/2017	Earleen Milam	Chevy	20952
5/31/2017	Rudolf Eason	Chevy	34700
11/17/2017	Kurtis Osorio	Chevy	38526
6/15/2017	Rudolf Eason	Ford	19960
5/27/2017	Cami Goodson	Chevy	51559
8/2/2017	Cami Goodson	Ford	49358
8/16/2017	Adelina Oglesby	Toyota	24759
11/15/2017	Louetta Maloney	Ford	29807
3/3/2017	Rudolf Eason	Chevy	26569
9/1/2017	Timika Poe	Honda	33192
10/18/2017	Louetta Maloney	Chevy	30499
2/24/2017	Adelina Oglesby	Honda	25975
7/31/2017	Ernie Pettigrew	Honda	14190
8/29/2017	Evelynn Mckee	Chevy	19311
2/13/2017	Timika Poe	Toyota	18802
11/13/2017	Julianna Kunz	Toyota	29112
7/26/2017	Hyman Irish	Honda	13394
12/10/2017	Timika Poe	Ford	44092
7/1/2017	Kurtis Osorio	Chevy	46159
11/16/2017	Yulanda Mireles	Honda	20099
1/26/2017	Timika Poe	Honda	22969
8/14/2017	Evelynn Mckee	Toyota	19361
8/3/2017	Adelina Oglesby	Toyota	20296
7/26/2017	Quentin Johns	Toyota	30246
6/13/2017	Kurtis Osorio	Ford	45825
12/9/2017	Cami Goodson	Chevy	51118
7/22/2017	Julianna Kunz	Ford	17844
7/17/2017	Timika Poe	Chevy	22650
3/25/2017	Zona Otis	Toyota	26250
4/13/2017	Evelynn Mckee	Toyota	25582
8/21/2017	Cami Goodson	Ford	42083
2/24/2017	Timika Poe	Chevy	29669
7/3/2017	Zona Otis	Honda	20197
10/17/2017	Ernie Pettigrew	Honda	34835
11/25/2017	Towanda Pemberton	Chevy	27410
1/6/2017	Timika Poe	Ford	57969
2/17/2017	Evelynn Mckee	Honda	35551
4/20/2017	Adelina Oglesby	Honda	16381
7/3/2017	Evelynn Mckee	Honda	24840
3/20/2017	Hyman Irish	Chevy	49818
12/29/2017	Julianna Kunz	Chevy	42134
5/11/2017	Cami Goodson	Chevy	37471
12/6/2017	Yulanda Mireles	Ford	42383
4/4/2017	Quentin Johns	Chevy	25259
11/5/2017	Yulanda Mireles	Toyota	24352
8/20/2017	Louetta Maloney	Chevy	30464
10/13/2017	Adelina Oglesby	Chevy	39923
6/7/2017	Cami Goodson	Chevy	30938
3/7/2017	Adelina Oglesby	Ford	35810
3/21/2017	Kurtis Osorio	Toyota	21180
6/27/2017	Timika Poe	Toyota	18307
4/11/2017	Earleen Milam	Honda	30479
5/23/2017	Hyman Irish	Ford	26402
4/15/2017	Julianna Kunz	Ford	47585
8/20/2017	Hyman Irish	Honda	31708
4/28/2017	Ernie Pettigrew	Honda	21527
7/18/2017	Julianna Kunz	Honda	23204
10/4/2017	Quentin Johns	Chevy	28210
12/6/2017	Earleen Milam	Honda	19790
11/21/2017	Yulanda Mireles	Chevy	24776
4/9/2017	Quentin Johns	Honda	38870
1/2/2017	Earleen Milam	Toyota	33364
8/26/2017	Adelina Oglesby	Chevy	40142
12/23/2017	Zona Otis	Ford	55080
2/18/2017	Cami Goodson	Chevy	20453
3/7/2017	Towanda Pemberton	Honda	35871
7/11/2017	Quentin Johns	Toyota	22710
3/21/2017	Ernie Pettigrew	Toyota	26531
6/21/2017	Hyman Irish	Honda	15640
3/18/2017	Julianna Kunz	Honda	33223
4/5/2017	Hyman Irish	Chevy	47676
4/18/2017	Louetta Maloney	Toyota	32436
3/25/2017	Yulanda Mireles	Toyota	18679
1/3/2017	Earleen Milam	Chevy	22617
12/12/2017	Evelynn Mckee	Ford	61762
3/17/2017	Cami Goodson	Chevy	50881
8/21/2017	Yulanda Mireles	Honda	22725
2/20/2017	Zona Otis	Honda	15524
2/26/2017	Louetta Maloney	Toyota	32910
10/24/2017	Rudolf Eason	Honda	37641
1/7/2017	Cami Goodson	Chevy	53483
2/27/2017	Louetta Maloney	Honda	18398
11/24/2017	Zona Otis	Toyota	32272
10/21/2017	Cami Goodson	Honda	29638
11/4/2017	Quentin Johns	Honda	37164
4/3/2017	Earleen Milam	Honda	21988
11/13/2017	Adelina Oglesby	Honda	36721
11/6/2017	Ernie Pettigrew	Honda	18859
4/2/2017	Earleen Milam	Toyota	24555
10/28/2017	Cami Goodson	Honda	38975
9/10/2017	Timika Poe	Honda	36231
11/29/2017	Timika Poe	Toyota	17870
11/10/2017	Quentin Johns	Honda	13897
7/2/2017	Louetta Maloney	Honda	27939
1/17/2017	Louetta Maloney	Ford	52408
1/17/2017	Louetta Maloney	Honda	33853
1/8/2017	Ernie Pettigrew	Ford	58116
12/10/2017	Kurtis Osorio	Toyota	23354
9/24/2017	Louetta Maloney	Toyota	21699
4/28/2017	Timika Poe	Toyota	22311
4/1/2017	Towanda Pemberton	Chevy	18419
12/23/2017	Rudolf Eason	Ford	52480
2/26/2017	Hyman Irish	Chevy	32865
6/30/2017	Louetta Maloney	Ford	60876
11/1/2017	Earleen Milam	Chevy	50280
5/2/2017	Yulanda Mireles	Honda	14375
9/8/2017	Cami Goodson	Ford	47562
10/26/2017	Julianna Kunz	Chevy	23262
12/11/2017	Adelina Oglesby	Toyota	31739
8/20/2017	Evelynn Mckee	Toyota	34715
5/15/2017	Adelina Oglesby	Honda	30581
3/12/2017	Hyman Irish	Ford	16055
12/11/2017	Louetta Maloney	Honda	38836
12/1/2017	Zona Otis	Chevy	44480
1/14/2017	Timika Poe	Honda	13693
9/8/2017	Towanda Pemberton	Honda	15173
8/11/2017	Ernie Pettigrew	Ford	33625
1/10/2017	Zona Otis	Toyota	21029
10/3/2017	Rudolf Eason	Honda	16580
1/25/2017	Quentin Johns	Ford	26914
4/28/2017	Zona Otis	Ford	60467
1/26/2017	Cami Goodson	Toyota	22437
10/14/2017	Yulanda Mireles	Toyota	31669
10/29/2017	Cami Goodson	Toyota	28114
3/27/2017	Julianna Kunz	Ford	61002
2/14/2017	Yulanda Mireles	Chevy	33054
7/7/2017	Yulanda Mireles	Ford	26401
9/25/2017	Hyman Irish	Chevy	38914
3/24/2017	Adelina Oglesby	Honda	26841
11/22/2017	Timika Poe	Ford	16505
6/20/2017	Cami Goodson	Toyota	16528
11/13/2017	Ernie Pettigrew	Ford	34396
5/25/2017	Quentin Johns	Toyota	18589
10/2/2017	Rudolf Eason	Chevy	31548
8/6/2017	Yulanda Mireles	Honda	33521
5/23/2017	Yulanda Mireles	Ford	63520
12/21/2017	Julianna Kunz	Ford	51703
4/3/2017	Louetta Maloney	Toyota	24216
3/2/2017	Ernie Pettigrew	Toyota	32738
3/20/2017	Adelina Oglesby	Ford	19774
2/3/2017	Timika Poe	Toyota	18800
1/20/2017	Yulanda Mireles	Honda	35916
4/9/2017	Towanda Pemberton	Honda	22726
10/26/2017	Towanda Pemberton	Honda	25890
10/10/2017	Hyman Irish	Toyota	27358
8/2/2017	Hyman Irish	Honda	13429
12/19/2017	Rudolf Eason	Toyota	34077
2/26/2017	Evelynn Mckee	Ford	55804
3/18/2017	Quentin Johns	Honda	13790
1/1/2017	Ernie Pettigrew	Honda	21719
1/14/2017	Cami Goodson	Ford	27215
5/2/2017	Cami Goodson	Toyota	25408
8/13/2017	Evelynn Mckee	Ford	19616
5/28/2017	Yulanda Mireles	Chevy	18313
9/2/2017	Rudolf Eason	Honda	20178
6/10/2017	Quentin Johns	Chevy	17334
4/12/2017	Zona Otis	Toyota	19208
1/24/2017	Yulanda Mireles	Toyota	27801
4/24/2017	Louetta Maloney	Honda	24910
5/9/2017	Evelynn Mckee	Toyota	29997
5/13/2017	Rudolf Eason	Honda	36035
10/15/2017	Evelynn Mckee	Chevy	19044
5/31/2017	Quentin Johns	Ford	49700
4/10/2017	Evelynn Mckee	Ford	39578
5/8/2017	Adelina Oglesby	Toyota	28637
3/2/2017	Yulanda Mireles	Honda	36787
1/18/2017	Cami Goodson	Chevy	22660
8/21/2017	Rudolf Eason	Honda	17535
7/24/2017	Earleen Milam	Chevy	16938
11/10/2017	Yulanda Mireles	Honda	28225
2/28/2017	Cami Goodson	Honda	30382
8/9/2017	Hyman Irish	Toyota	34077
9/11/2017	Julianna Kunz	Chevy	41976
8/18/2017	Timika Poe	Toyota	28715
4/18/2017	Rudolf Eason	Ford	33385
12/29/2017	Evelynn Mckee	Ford	57090
10/17/2017	Towanda Pemberton	Ford	14856
9/7/2017	Hyman Irish	Ford	41750
10/27/2017	Rudolf Eason	Toyota	24041
11/24/2017	Ernie Pettigrew	Chevy	47079
11/23/2017	Kurtis Osorio	Honda	36752
11/14/2017	Ernie Pettigrew	Honda	31110
12/16/2017	Louetta Maloney	Chevy	17919
10/24/2017	Ernie Pettigrew	Chevy	38157
2/1/2017	Timika Poe	Chevy	54452
4/27/2017	Adelina Oglesby	Chevy	49197
10/11/2017	Earleen Milam	Chevy	38020
9/20/2017	Louetta Maloney	Ford	22775
2/24/2017	Julianna Kunz	Honda	31376
10/29/2017	Yulanda Mireles	Ford	52452
8/12/2017	Yulanda Mireles	Chevy	32864
9/20/2017	Towanda Pemberton	Toyota	21272
6/20/2017	Louetta Maloney	Honda	22719
4/23/2017	Kurtis Osorio	Chevy	51813
7/26/2017	Hyman Irish	Toyota	28051
10/27/2017	Earleen Milam	Ford	50475
11/17/2017	Zona Otis	Chevy	36084
12/13/2017	Louetta Maloney	Toyota	32783
4/3/2017	Cami Goodson	Ford	62399
6/5/2017	Cami Goodson	Honda	19144
12/11/2017	Cami Goodson	Ford	21309
8/13/2017	Louetta Maloney	Toyota	21758
1/5/2017	Towanda Pemberton	Chevy	37442
5/12/2017	Julianna Kunz	Chevy	33379
5/16/2017	Ernie Pettigrew	Honda	17403
2/13/2017	Ernie Pettigrew	Chevy	40214
10/23/2017	Ernie Pettigrew	Ford	32215
9/20/2017	Kurtis Osorio	Honda	20564
6/23/2017	Hyman Irish	Honda	33652
4/20/2017	Ernie Pettigrew	Chevy	37906
11/18/2017	Earleen Milam	Honda	24917
1/23/2017	Towanda Pemberton	Honda	20743
12/24/2017	Cami Goodson	Chevy	37372
12/1/2017	Yulanda Mireles	Ford	52301
4/28/2017	Hyman Irish	Chevy	22458
11/16/2017	Adelina Oglesby	Ford	55673
3/19/2017	Towanda Pemberton	Toyota	32864
7/24/2017	Louetta Maloney	Toyota	26611
8/21/2017	Ernie Pettigrew	Chevy	29115
10/22/2017	Julianna Kunz	Ford	39002
2/1/2017	Adelina Oglesby	Toyota	18186
6/22/2017	Evelynn Mckee	Toyota	30244
1/15/2017	Towanda Pemberton	Chevy	44399
10/3/2017	Kurtis Osorio	Toyota	22543
10/18/2017	Towanda Pemberton	Chevy	44738
3/9/2017	Earleen Milam	Chevy	38948
11/24/2017	Cami Goodson	Honda	26678
1/1/2017	Earleen Milam	Ford	20587
4/27/2017	Evelynn Mckee	Ford	51712
8/7/2017	Evelynn Mckee	Ford	37661
12/31/2017	Kurtis Osorio	Toyota	18866
2/14/2017	Kurtis Osorio	Ford	50919
4/24/2017	Cami Goodson	Ford	50224
11/13/2017	Earleen Milam	Toyota	26275
2/4/2017	Ernie Pettigrew	Honda	17514
10/9/2017	Earleen Milam	Toyota	23311
10/4/2017	Louetta Maloney	Ford	42880
4/23/2017	Zona Otis	Chevy	45791
9/2/2017	Julianna Kunz	Honda	37215
5/28/2017	Kurtis Osorio	Toyota	29043
7/6/2017	Quentin Johns	Chevy	50539
4/6/2017	Julianna Kunz	Honda	28653
4/12/2017	Evelynn Mckee	Ford	24171
11/6/2017	Ernie Pettigrew	Ford	44955
3/5/2017	Rudolf Eason	Toyota	23650
5/4/2017	Towanda Pemberton	Honda	17812
9/25/2017	Timika Poe	Honda	28448
12/24/2017	Timika Poe	Honda	18315
8/8/2017	Julianna Kunz	Ford	26494
3/3/2017	Rudolf Eason	Chevy	42702
10/23/2017	Evelynn Mckee	Toyota	30393
1/15/2017	Zona Otis	Honda	35544
2/2/2017	Hyman Irish	Honda	20808
3/15/2017	Earleen Milam	Honda	20016
