Date	Sales Rep	Product	Revenue
9/3/2016	Hyman Irish	Honda	13950
12/4/2016	Kurtis Osorio	Honda	34778
12/18/2016	Yulanda Mireles	Honda	13786
8/27/2016	Evelynn Mckee	Ford	60936
4/8/2016	Earleen Milam	Ford	14237
6/14/2016	Adelina Oglesby	Ford	63596
2/29/2016	Hyman Irish	Ford	53302
5/12/2016	Yulanda Mireles	Ford	40185
8/26/2016	Hyman Irish	Honda	14453
2/28/2016	Earleen Milam	Ford	29794
9/16/2016	Kurtis Osorio	Honda	33783
1/17/2016	Timika Poe	Ford	40833
11/23/2016	Louetta Maloney	Toyota	24540
3/11/2016	Louetta Maloney	Chevy	30524
10/14/2016	Yulanda Mireles	Toyota	30668
8/5/2016	Timika Poe	Toyota	18457
6/26/2016	Evelynn Mckee	Ford	58340
2/20/2016	Zona Otis	Chevy	25688
9/17/2016	Evelynn Mckee	Ford	28085
6/25/2016	Evelynn Mckee	Ford	45875
7/19/2016	Hyman Irish	Ford	28602
5/8/2016	Evelynn Mckee	Chevy	39868
12/13/2016	Adelina Oglesby	Toyota	22319
7/13/2016	Julianna Kunz	Honda	13705
2/20/2016	Evelynn Mckee	Chevy	19309
11/6/2016	Timika Poe	Toyota	27509
5/10/2016	Yulanda Mireles	Chevy	23002
10/17/2016	Yulanda Mireles	Chevy	40451
11/30/2016	Rudolf Eason	Honda	25691
7/15/2016	Adelina Oglesby	Honda	22317
2/25/2016	Adelina Oglesby	Toyota	22338
6/30/2016	Evelynn Mckee	Toyota	21211
4/13/2016	Ernie Pettigrew	Ford	35417
4/15/2016	Towanda Pemberton	Toyota	23682
9/6/2016	Earleen Milam	Ford	32095
11/11/2016	Kurtis Osorio	Honda	32818
8/4/2016	Julianna Kunz	Ford	31338
6/30/2016	Earleen Milam	Ford	51287
5/17/2016	Earleen Milam	Toyota	31077
6/24/2016	Timika Poe	Chevy	32648
8/6/2016	Yulanda Mireles	Chevy	54668
4/18/2016	Timika Poe	Toyota	19111
8/5/2016	Ernie Pettigrew	Toyota	26467
12/2/2016	Cami Goodson	Ford	20369
2/14/2016	Zona Otis	Toyota	27439
10/29/2016	Zona Otis	Chevy	48837
6/4/2016	Quentin Johns	Toyota	24376
6/3/2016	Evelynn Mckee	Honda	31936
2/29/2016	Julianna Kunz	Honda	23364
9/19/2016	Cami Goodson	Chevy	50213
3/29/2016	Rudolf Eason	Ford	15804
8/14/2016	Rudolf Eason	Toyota	28198
8/30/2016	Julianna Kunz	Toyota	23541
8/20/2016	Zona Otis	Toyota	18546
2/8/2016	Kurtis Osorio	Chevy	40942
4/6/2016	Evelynn Mckee	Toyota	20992
9/19/2016	Rudolf Eason	Ford	39676
4/26/2016	Julianna Kunz	Toyota	16452
3/12/2016	Kurtis Osorio	Chevy	47454
5/28/2016	Evelynn Mckee	Ford	33630
8/22/2016	Rudolf Eason	Toyota	34195
1/8/2016	Towanda Pemberton	Ford	45351
5/16/2016	Ernie Pettigrew	Toyota	17117
9/11/2016	Hyman Irish	Toyota	29014
3/9/2016	Evelynn Mckee	Honda	23346
4/24/2016	Yulanda Mireles	Chevy	41363
2/8/2016	Cami Goodson	Toyota	23310
5/13/2016	Towanda Pemberton	Honda	35596
4/5/2016	Zona Otis	Chevy	52849
5/22/2016	Julianna Kunz	Ford	41023
6/30/2016	Earleen Milam	Ford	36795
9/29/2016	Zona Otis	Toyota	17395
9/28/2016	Cami Goodson	Honda	28432
5/11/2016	Towanda Pemberton	Ford	62542
10/23/2016	Zona Otis	Honda	21319
1/7/2016	Rudolf Eason	Honda	30545
12/29/2016	Louetta Maloney	Honda	30118
8/18/2016	Ernie Pettigrew	Ford	60961
2/28/2016	Cami Goodson	Ford	17390
6/25/2016	Adelina Oglesby	Toyota	29287
2/13/2016	Timika Poe	Chevy	52976
7/29/2016	Evelynn Mckee	Ford	50661
5/1/2016	Hyman Irish	Honda	36806
1/11/2016	Kurtis Osorio	Toyota	32437
3/24/2016	Earleen Milam	Ford	56593
10/15/2016	Timika Poe	Honda	23120
7/1/2016	Rudolf Eason	Honda	35376
11/1/2016	Julianna Kunz	Honda	27711
9/16/2016	Cami Goodson	Honda	19755
12/6/2016	Kurtis Osorio	Chevy	17397
2/7/2016	Adelina Oglesby	Chevy	38242
6/1/2016	Zona Otis	Honda	18055
5/2/2016	Hyman Irish	Honda	36532
12/5/2016	Kurtis Osorio	Ford	47771
10/3/2016	Towanda Pemberton	Toyota	32679
11/1/2016	Timika Poe	Chevy	21495
2/19/2016	Hyman Irish	Toyota	31156
5/9/2016	Earleen Milam	Ford	52393
5/5/2016	Hyman Irish	Ford	24703
12/10/2016	Evelynn Mckee	Honda	32220
9/24/2016	Ernie Pettigrew	Honda	32954
4/20/2016	Hyman Irish	Chevy	20900
4/13/2016	Earleen Milam	Ford	61255
10/31/2016	Earleen Milam	Ford	34730
2/15/2016	Zona Otis	Toyota	19874
6/16/2016	Kurtis Osorio	Toyota	31763
7/5/2016	Louetta Maloney	Chevy	35530
4/12/2016	Hyman Irish	Chevy	46054
12/19/2016	Yulanda Mireles	Ford	15341
5/2/2016	Cami Goodson	Toyota	27252
8/31/2016	Quentin Johns	Chevy	42439
5/26/2016	Ernie Pettigrew	Toyota	30240
8/1/2016	Hyman Irish	Toyota	27267
4/17/2016	Evelynn Mckee	Honda	35346
6/27/2016	Evelynn Mckee	Honda	17250
9/16/2016	Louetta Maloney	Toyota	25066
12/27/2016	Evelynn Mckee	Honda	34211
5/21/2016	Evelynn Mckee	Ford	37923
8/31/2016	Evelynn Mckee	Ford	57087
11/30/2016	Towanda Pemberton	Honda	15658
4/10/2016	Rudolf Eason	Chevy	30480
11/14/2016	Julianna Kunz	Honda	25383
11/25/2016	Zona Otis	Toyota	21457
7/6/2016	Louetta Maloney	Chevy	16644
7/24/2016	Kurtis Osorio	Ford	56679
6/21/2016	Kurtis Osorio	Ford	14007
11/8/2016	Rudolf Eason	Toyota	32366
2/11/2016	Towanda Pemberton	Chevy	44661
2/22/2016	Adelina Oglesby	Toyota	23647
1/8/2016	Yulanda Mireles	Chevy	38905
5/10/2016	Adelina Oglesby	Toyota	22693
6/30/2016	Hyman Irish	Ford	20675
7/6/2016	Cami Goodson	Chevy	47474
11/22/2016	Quentin Johns	Ford	61207
5/22/2016	Quentin Johns	Ford	16440
9/27/2016	Evelynn Mckee	Ford	25200
1/13/2016	Quentin Johns	Ford	56730
7/2/2016	Evelynn Mckee	Chevy	32605
2/11/2016	Yulanda Mireles	Honda	36356
1/22/2016	Zona Otis	Toyota	30774
9/20/2016	Evelynn Mckee	Ford	25788
4/24/2016	Julianna Kunz	Chevy	40548
12/16/2016	Timika Poe	Ford	51007
8/19/2016	Towanda Pemberton	Honda	21146
8/4/2016	Rudolf Eason	Toyota	20425
1/3/2016	Ernie Pettigrew	Toyota	24199
1/27/2016	Ernie Pettigrew	Ford	27891
12/31/2016	Timika Poe	Honda	13045
6/4/2016	Ernie Pettigrew	Chevy	54995
5/26/2016	Adelina Oglesby	Ford	62010
9/8/2016	Hyman Irish	Honda	14792
9/20/2016	Quentin Johns	Chevy	43238
1/17/2016	Timika Poe	Honda	13165
9/10/2016	Zona Otis	Toyota	24011
9/22/2016	Towanda Pemberton	Toyota	31986
1/5/2016	Adelina Oglesby	Ford	48632
3/29/2016	Julianna Kunz	Toyota	23776
2/8/2016	Yulanda Mireles	Honda	31123
5/2/2016	Cami Goodson	Chevy	48954
3/4/2016	Earleen Milam	Toyota	32412
8/11/2016	Julianna Kunz	Honda	37356
7/19/2016	Quentin Johns	Chevy	18017
9/3/2016	Earleen Milam	Toyota	20071
6/5/2016	Timika Poe	Honda	36702
4/12/2016	Julianna Kunz	Chevy	53052
10/6/2016	Towanda Pemberton	Ford	35548
12/7/2016	Earleen Milam	Ford	29199
7/2/2016	Zona Otis	Honda	27609
9/7/2016	Adelina Oglesby	Toyota	29084
9/26/2016	Evelynn Mckee	Chevy	42267
4/3/2016	Ernie Pettigrew	Honda	22272
4/16/2016	Zona Otis	Ford	43090
7/18/2016	Cami Goodson	Toyota	21688
5/2/2016	Cami Goodson	Toyota	16303
12/8/2016	Zona Otis	Honda	23925
12/5/2016	Rudolf Eason	Chevy	42811
11/9/2016	Quentin Johns	Chevy	49478
5/14/2016	Cami Goodson	Toyota	28715
1/29/2016	Rudolf Eason	Toyota	21505
8/29/2016	Evelynn Mckee	Honda	16498
8/17/2016	Earleen Milam	Honda	31470
5/18/2016	Earleen Milam	Honda	21417
10/17/2016	Earleen Milam	Ford	41584
7/12/2016	Adelina Oglesby	Honda	29331
12/7/2016	Yulanda Mireles	Chevy	39925
8/17/2016	Adelina Oglesby	Honda	30114
11/25/2016	Julianna Kunz	Honda	37349
6/29/2016	Cami Goodson	Ford	26435
2/25/2016	Ernie Pettigrew	Toyota	22678
12/26/2016	Evelynn Mckee	Toyota	33668
5/9/2016	Evelynn Mckee	Toyota	22746
5/3/2016	Towanda Pemberton	Toyota	18420
4/27/2016	Ernie Pettigrew	Honda	18029
10/7/2016	Zona Otis	Chevy	38197
12/21/2016	Julianna Kunz	Chevy	53054
3/10/2016	Ernie Pettigrew	Toyota	24275
8/16/2016	Zona Otis	Ford	17909
5/18/2016	Yulanda Mireles	Toyota	16357
3/29/2016	Julianna Kunz	Chevy	24809
2/20/2016	Towanda Pemberton	Chevy	44252
9/23/2016	Rudolf Eason	Toyota	17605
5/25/2016	Towanda Pemberton	Honda	22763
5/15/2016	Zona Otis	Chevy	27212
11/17/2016	Julianna Kunz	Chevy	34210
10/22/2016	Towanda Pemberton	Honda	35842
3/18/2016	Towanda Pemberton	Toyota	16166
9/8/2016	Adelina Oglesby	Honda	18485
3/15/2016	Hyman Irish	Chevy	49732
6/15/2016	Julianna Kunz	Chevy	48993
11/20/2016	Hyman Irish	Chevy	34309
6/22/2016	Louetta Maloney	Toyota	19295
8/25/2016	Towanda Pemberton	Ford	57511
1/6/2016	Adelina Oglesby	Chevy	48657
9/11/2016	Ernie Pettigrew	Honda	33676
5/1/2016	Yulanda Mireles	Honda	33215
1/1/2016	Towanda Pemberton	Toyota	30353
11/28/2016	Quentin Johns	Chevy	49218
7/15/2016	Yulanda Mireles	Chevy	18861
3/28/2016	Zona Otis	Ford	29140
6/28/2016	Towanda Pemberton	Honda	36594
7/22/2016	Evelynn Mckee	Honda	14583
6/29/2016	Julianna Kunz	Chevy	26135
8/7/2016	Kurtis Osorio	Ford	14617
8/16/2016	Louetta Maloney	Ford	61308
10/3/2016	Timika Poe	Chevy	44170
11/13/2016	Rudolf Eason	Honda	30449
11/29/2016	Towanda Pemberton	Honda	27932
11/2/2016	Timika Poe	Ford	50961
1/26/2016	Rudolf Eason	Ford	18602
8/26/2016	Cami Goodson	Toyota	30697
11/29/2016	Zona Otis	Chevy	24482
11/2/2016	Evelynn Mckee	Chevy	53984
7/28/2016	Hyman Irish	Chevy	25946
8/2/2016	Yulanda Mireles	Ford	29112
10/10/2016	Yulanda Mireles	Chevy	25255
2/17/2016	Quentin Johns	Ford	29019
4/13/2016	Ernie Pettigrew	Chevy	44905
4/9/2016	Rudolf Eason	Toyota	27317
10/20/2016	Evelynn Mckee	Chevy	26460
4/19/2016	Towanda Pemberton	Honda	25626
9/7/2016	Kurtis Osorio	Honda	35785
5/8/2016	Adelina Oglesby	Chevy	33330
11/28/2016	Hyman Irish	Ford	34226
4/18/2016	Yulanda Mireles	Ford	36418
3/29/2016	Hyman Irish	Ford	33109
1/10/2016	Zona Otis	Toyota	23832
8/14/2016	Towanda Pemberton	Chevy	25703
7/7/2016	Cami Goodson	Toyota	25202
1/20/2016	Evelynn Mckee	Ford	25499
6/23/2016	Evelynn Mckee	Ford	44185
3/19/2016	Rudolf Eason	Toyota	32516
11/5/2016	Kurtis Osorio	Honda	34320
10/13/2016	Hyman Irish	Chevy	41646
4/18/2016	Towanda Pemberton	Honda	19444
12/29/2016	Earleen Milam	Ford	54448
6/6/2016	Evelynn Mckee	Honda	30862
9/2/2016	Earleen Milam	Chevy	41833
4/5/2016	Rudolf Eason	Honda	20485
12/9/2016	Earleen Milam	Ford	19737
7/29/2016	Timika Poe	Ford	28924
3/10/2016	Julianna Kunz	Toyota	20759
6/23/2016	Evelynn Mckee	Toyota	18574
8/20/2016	Quentin Johns	Honda	32951
10/6/2016	Quentin Johns	Ford	16899
10/11/2016	Julianna Kunz	Ford	59411
1/20/2016	Earleen Milam	Ford	36185
6/14/2016	Yulanda Mireles	Toyota	22833
9/2/2016	Quentin Johns	Toyota	22017
5/1/2016	Ernie Pettigrew	Chevy	48816
5/15/2016	Timika Poe	Ford	48072
7/29/2016	Timika Poe	Toyota	34236
10/17/2016	Towanda Pemberton	Ford	24755
4/10/2016	Yulanda Mireles	Ford	29528
11/28/2016	Towanda Pemberton	Honda	23093
12/11/2016	Yulanda Mireles	Ford	56846
1/25/2016	Earleen Milam	Toyota	17205
3/11/2016	Quentin Johns	Toyota	23366
6/2/2016	Julianna Kunz	Chevy	50926
7/3/2016	Zona Otis	Chevy	45437
10/15/2016	Earleen Milam	Toyota	21189
3/29/2016	Earleen Milam	Ford	32555
7/22/2016	Timika Poe	Honda	37176
7/14/2016	Cami Goodson	Ford	53590
9/29/2016	Rudolf Eason	Honda	26158
9/2/2016	Quentin Johns	Chevy	45533
3/2/2016	Cami Goodson	Ford	23833
10/10/2016	Adelina Oglesby	Toyota	20287
5/25/2016	Evelynn Mckee	Honda	16609
5/23/2016	Yulanda Mireles	Toyota	34900
7/5/2016	Quentin Johns	Toyota	20194
1/17/2016	Timika Poe	Honda	37188
11/5/2016	Towanda Pemberton	Chevy	29065
1/17/2016	Zona Otis	Chevy	33863
11/15/2016	Adelina Oglesby	Honda	32132
7/4/2016	Timika Poe	Chevy	41953
6/17/2016	Earleen Milam	Honda	13147
3/30/2016	Julianna Kunz	Ford	64538
5/13/2016	Towanda Pemberton	Chevy	20905
4/14/2016	Zona Otis	Toyota	31487
7/18/2016	Kurtis Osorio	Toyota	26973
12/30/2016	Cami Goodson	Toyota	18858
7/10/2016	Cami Goodson	Chevy	34586
2/17/2016	Timika Poe	Toyota	25282
2/22/2016	Cami Goodson	Chevy	36466
7/29/2016	Kurtis Osorio	Toyota	19440
7/25/2016	Cami Goodson	Toyota	16813
10/29/2016	Zona Otis	Honda	34339
4/7/2016	Yulanda Mireles	Honda	22486
5/25/2016	Zona Otis	Chevy	24657
12/7/2016	Cami Goodson	Chevy	35063
7/5/2016	Ernie Pettigrew	Honda	35452
6/2/2016	Julianna Kunz	Ford	17981
3/23/2016	Cami Goodson	Toyota	20630
4/18/2016	Cami Goodson	Ford	31452
4/9/2016	Timika Poe	Ford	61002
8/15/2016	Hyman Irish	Ford	31931
2/1/2016	Ernie Pettigrew	Honda	18373
11/5/2016	Adelina Oglesby	Chevy	35821
5/3/2016	Evelynn Mckee	Ford	21563
9/4/2016	Rudolf Eason	Chevy	46033
9/29/2016	Julianna Kunz	Ford	47041
4/27/2016	Adelina Oglesby	Ford	34659
8/17/2016	Towanda Pemberton	Honda	31146
11/24/2016	Cami Goodson	Toyota	17752
8/25/2016	Hyman Irish	Ford	17694
1/14/2016	Timika Poe	Chevy	49647
2/15/2016	Rudolf Eason	Honda	30695
10/8/2016	Ernie Pettigrew	Chevy	35080
7/14/2016	Kurtis Osorio	Honda	17113
6/9/2016	Louetta Maloney	Chevy	45099
10/5/2016	Adelina Oglesby	Honda	22543
8/15/2016	Adelina Oglesby	Honda	27325
1/1/2016	Towanda Pemberton	Ford	49153
6/26/2016	Cami Goodson	Toyota	23207
6/20/2016	Yulanda Mireles	Ford	20710
12/21/2016	Evelynn Mckee	Ford	55935
1/6/2016	Cami Goodson	Ford	62534
8/5/2016	Louetta Maloney	Toyota	27497
5/3/2016	Towanda Pemberton	Toyota	27240
12/7/2016	Hyman Irish	Ford	49678
12/17/2016	Towanda Pemberton	Chevy	19899
8/16/2016	Timika Poe	Honda	31511
12/7/2016	Quentin Johns	Chevy	49363
3/31/2016	Louetta Maloney	Honda	26145
6/28/2016	Towanda Pemberton	Chevy	43471
8/3/2016	Cami Goodson	Toyota	18930
6/14/2016	Evelynn Mckee	Chevy	53428
8/8/2016	Towanda Pemberton	Chevy	45541
8/24/2016	Towanda Pemberton	Honda	35036
4/7/2016	Cami Goodson	Honda	36883
4/15/2016	Kurtis Osorio	Ford	36991
1/7/2016	Ernie Pettigrew	Honda	18518
8/2/2016	Rudolf Eason	Chevy	34745
6/4/2016	Hyman Irish	Toyota	34048
10/15/2016	Rudolf Eason	Honda	26263
4/23/2016	Yulanda Mireles	Chevy	37629
11/18/2016	Evelynn Mckee	Honda	16070
12/30/2016	Ernie Pettigrew	Ford	54711
1/29/2016	Louetta Maloney	Toyota	32408
4/23/2016	Evelynn Mckee	Ford	38194
11/27/2016	Towanda Pemberton	Chevy	21535
9/23/2016	Yulanda Mireles	Toyota	17515
1/30/2016	Rudolf Eason	Honda	17868
5/24/2016	Towanda Pemberton	Toyota	33089
4/1/2016	Towanda Pemberton	Chevy	36296
10/8/2016	Cami Goodson	Chevy	21207
12/16/2016	Hyman Irish	Honda	29931
5/26/2016	Adelina Oglesby	Ford	14924
7/26/2016	Yulanda Mireles	Ford	39360
11/13/2016	Evelynn Mckee	Honda	21625
9/22/2016	Louetta Maloney	Toyota	30114
6/16/2016	Cami Goodson	Honda	31622
6/15/2016	Adelina Oglesby	Ford	45320
7/8/2016	Kurtis Osorio	Honda	25379
9/28/2016	Towanda Pemberton	Chevy	48339
3/6/2016	Adelina Oglesby	Ford	44817
12/24/2016	Towanda Pemberton	Toyota	27434
7/5/2016	Yulanda Mireles	Chevy	35251
5/19/2016	Zona Otis	Toyota	28671
3/20/2016	Louetta Maloney	Chevy	33055
11/27/2016	Kurtis Osorio	Ford	43769
10/31/2016	Yulanda Mireles	Toyota	32870
8/27/2016	Yulanda Mireles	Toyota	23119
1/18/2016	Zona Otis	Honda	38642
7/5/2016	Rudolf Eason	Chevy	42350
8/10/2016	Cami Goodson	Chevy	18659
6/4/2016	Towanda Pemberton	Toyota	23034
3/22/2016	Quentin Johns	Toyota	23949
5/18/2016	Quentin Johns	Toyota	24878
6/6/2016	Rudolf Eason	Toyota	33119
2/12/2016	Earleen Milam	Honda	20424
5/14/2016	Julianna Kunz	Chevy	34612
6/22/2016	Louetta Maloney	Ford	35655
8/14/2016	Evelynn Mckee	Chevy	43883
12/1/2016	Zona Otis	Honda	32852
1/14/2016	Zona Otis	Chevy	42552
7/31/2016	Cami Goodson	Toyota	23134
11/2/2016	Earleen Milam	Ford	32504
4/17/2016	Evelynn Mckee	Chevy	31232
6/23/2016	Cami Goodson	Chevy	22991
6/29/2016	Adelina Oglesby	Ford	21065
11/15/2016	Louetta Maloney	Honda	23887
5/23/2016	Rudolf Eason	Chevy	39753
10/20/2016	Yulanda Mireles	Honda	27825
7/24/2016	Evelynn Mckee	Honda	29996
1/28/2016	Timika Poe	Honda	26186
3/30/2016	Louetta Maloney	Chevy	33081
8/23/2016	Rudolf Eason	Toyota	33469
8/6/2016	Timika Poe	Honda	16764
10/1/2016	Kurtis Osorio	Toyota	26895
11/27/2016	Quentin Johns	Chevy	28963
3/21/2016	Louetta Maloney	Toyota	26815
3/10/2016	Cami Goodson	Ford	48318
3/9/2016	Rudolf Eason	Toyota	19414
12/9/2016	Towanda Pemberton	Honda	18940
3/26/2016	Evelynn Mckee	Chevy	19598
12/12/2016	Cami Goodson	Chevy	49882
2/22/2016	Adelina Oglesby	Honda	29025
4/7/2016	Timika Poe	Chevy	42907
11/24/2016	Kurtis Osorio	Honda	36962
11/11/2016	Adelina Oglesby	Honda	22699
5/19/2016	Yulanda Mireles	Toyota	25267
8/7/2016	Julianna Kunz	Toyota	33133
10/25/2016	Ernie Pettigrew	Toyota	19064
5/19/2016	Yulanda Mireles	Honda	26298
7/26/2016	Ernie Pettigrew	Ford	25593
4/19/2016	Louetta Maloney	Honda	26620
11/6/2016	Julianna Kunz	Toyota	18226
1/26/2016	Cami Goodson	Toyota	27501
4/13/2016	Cami Goodson	Honda	14284
7/5/2016	Hyman Irish	Honda	17923
6/15/2016	Cami Goodson	Chevy	25245
8/6/2016	Louetta Maloney	Chevy	49056
5/9/2016	Adelina Oglesby	Chevy	33394
11/7/2016	Earleen Milam	Ford	17510
6/21/2016	Rudolf Eason	Chevy	34280
6/3/2016	Yulanda Mireles	Honda	38151
10/13/2016	Yulanda Mireles	Chevy	49552
3/27/2016	Yulanda Mireles	Ford	58739
10/22/2016	Earleen Milam	Ford	60262
9/21/2016	Julianna Kunz	Chevy	52692
9/10/2016	Kurtis Osorio	Toyota	18009
2/17/2016	Julianna Kunz	Toyota	30747
11/11/2016	Timika Poe	Ford	55828
3/3/2016	Zona Otis	Chevy	27038
2/6/2016	Adelina Oglesby	Honda	30756
11/11/2016	Ernie Pettigrew	Honda	20729
10/6/2016	Quentin Johns	Toyota	31763
7/8/2016	Quentin Johns	Toyota	28557
12/17/2016	Timika Poe	Toyota	30852
1/13/2016	Earleen Milam	Chevy	34192
6/28/2016	Zona Otis	Toyota	20122
4/2/2016	Evelynn Mckee	Ford	20683
1/31/2016	Ernie Pettigrew	Chevy	39075
5/9/2016	Ernie Pettigrew	Ford	32173
11/7/2016	Zona Otis	Honda	21000
4/25/2016	Earleen Milam	Toyota	28745
3/29/2016	Zona Otis	Ford	31548
12/18/2016	Louetta Maloney	Honda	18428
3/21/2016	Earleen Milam	Ford	50602
8/24/2016	Evelynn Mckee	Toyota	28694
5/5/2016	Towanda Pemberton	Ford	45548
6/18/2016	Hyman Irish	Ford	58549
12/20/2016	Earleen Milam	Honda	35364
5/24/2016	Quentin Johns	Honda	23433
8/9/2016	Kurtis Osorio	Ford	48076
7/9/2016	Ernie Pettigrew	Toyota	29418
9/26/2016	Timika Poe	Ford	16022
10/20/2016	Adelina Oglesby	Ford	24526
9/12/2016	Julianna Kunz	Honda	30106
6/24/2016	Evelynn Mckee	Toyota	21762
9/30/2016	Kurtis Osorio	Toyota	32013
4/28/2016	Yulanda Mireles	Toyota	25891
12/10/2016	Earleen Milam	Ford	52755
8/3/2016	Evelynn Mckee	Chevy	31779
8/12/2016	Adelina Oglesby	Ford	20730
2/1/2016	Towanda Pemberton	Ford	21706
4/12/2016	Quentin Johns	Honda	34755
8/6/2016	Evelynn Mckee	Ford	37230
2/4/2016	Earleen Milam	Toyota	18897
10/11/2016	Adelina Oglesby	Ford	42812
9/27/2016	Quentin Johns	Toyota	31124
12/26/2016	Hyman Irish	Toyota	21864
2/7/2016	Adelina Oglesby	Ford	53490
5/10/2016	Hyman Irish	Honda	38760
2/3/2016	Adelina Oglesby	Ford	50126
10/26/2016	Towanda Pemberton	Toyota	27063
6/12/2016	Kurtis Osorio	Honda	38186
8/8/2016	Evelynn Mckee	Ford	23263
7/25/2016	Rudolf Eason	Chevy	24455
7/25/2016	Towanda Pemberton	Honda	18525
9/13/2016	Timika Poe	Honda	34208
3/11/2016	Timika Poe	Toyota	32700
7/25/2016	Quentin Johns	Chevy	31880
12/14/2016	Rudolf Eason	Chevy	18272
5/22/2016	Evelynn Mckee	Ford	47124
7/21/2016	Adelina Oglesby	Honda	27052
2/23/2016	Adelina Oglesby	Ford	46228
6/28/2016	Evelynn Mckee	Honda	26902
7/3/2016	Kurtis Osorio	Honda	34942
3/19/2016	Rudolf Eason	Honda	27295
6/24/2016	Rudolf Eason	Ford	16163
2/3/2016	Kurtis Osorio	Ford	31241
4/15/2016	Louetta Maloney	Ford	39858
4/24/2016	Timika Poe	Honda	34683
8/3/2016	Rudolf Eason	Ford	57628
3/16/2016	Evelynn Mckee	Ford	16424
4/6/2016	Adelina Oglesby	Chevy	17687
2/4/2016	Evelynn Mckee	Toyota	26284
11/7/2016	Evelynn Mckee	Chevy	49655
7/28/2016	Cami Goodson	Ford	50415
3/28/2016	Yulanda Mireles	Honda	28827
4/19/2016	Hyman Irish	Ford	54966
5/23/2016	Yulanda Mireles	Toyota	20438
5/7/2016	Cami Goodson	Honda	34012
11/24/2016	Kurtis Osorio	Toyota	33790
11/18/2016	Hyman Irish	Chevy	37351
3/18/2016	Julianna Kunz	Chevy	22297
12/31/2016	Hyman Irish	Ford	21322
2/25/2016	Hyman Irish	Ford	30864
1/19/2016	Louetta Maloney	Honda	33272
10/28/2016	Hyman Irish	Honda	36215
1/2/2016	Timika Poe	Ford	26424
12/15/2016	Hyman Irish	Chevy	26404
5/11/2016	Kurtis Osorio	Toyota	25827
12/24/2016	Hyman Irish	Honda	21882
5/24/2016	Timika Poe	Ford	64498
8/20/2016	Zona Otis	Ford	47942
9/25/2016	Adelina Oglesby	Toyota	18113
7/31/2016	Earleen Milam	Toyota	24629
3/27/2016	Ernie Pettigrew	Chevy	25636
11/19/2016	Rudolf Eason	Toyota	29777
4/18/2016	Kurtis Osorio	Ford	46919
5/10/2016	Quentin Johns	Ford	57975
5/23/2016	Cami Goodson	Ford	54245
7/16/2016	Julianna Kunz	Toyota	34675
12/8/2016	Yulanda Mireles	Chevy	35545
10/16/2016	Timika Poe	Ford	44938
2/26/2016	Louetta Maloney	Honda	19427
3/14/2016	Evelynn Mckee	Toyota	22287
12/26/2016	Kurtis Osorio	Toyota	20788
4/25/2016	Zona Otis	Honda	37335
3/2/2016	Adelina Oglesby	Ford	61179
10/5/2016	Zona Otis	Ford	37678
11/30/2016	Towanda Pemberton	Chevy	39908
2/27/2016	Timika Poe	Chevy	29817
2/8/2016	Yulanda Mireles	Honda	31586
7/29/2016	Evelynn Mckee	Ford	44997
6/3/2016	Kurtis Osorio	Honda	16814
2/10/2016	Rudolf Eason	Ford	19632
7/14/2016	Adelina Oglesby	Ford	29620
3/1/2016	Kurtis Osorio	Honda	14654
2/18/2016	Ernie Pettigrew	Ford	46401
7/6/2016	Kurtis Osorio	Toyota	30365
10/19/2016	Zona Otis	Chevy	22656
3/11/2016	Cami Goodson	Chevy	33008
7/28/2016	Cami Goodson	Toyota	33110
7/29/2016	Earleen Milam	Toyota	30806
10/22/2016	Ernie Pettigrew	Ford	35729
9/10/2016	Louetta Maloney	Honda	20347
12/18/2016	Louetta Maloney	Honda	17628
5/24/2016	Towanda Pemberton	Toyota	32708
6/21/2016	Louetta Maloney	Honda	17147
7/24/2016	Julianna Kunz	Toyota	22307
9/19/2016	Timika Poe	Toyota	20120
1/22/2016	Rudolf Eason	Chevy	33872
8/14/2016	Cami Goodson	Ford	33045
11/20/2016	Rudolf Eason	Chevy	18477
9/25/2016	Hyman Irish	Ford	64211
11/8/2016	Towanda Pemberton	Ford	26163
9/17/2016	Yulanda Mireles	Toyota	22084
5/3/2016	Hyman Irish	Toyota	18317
10/26/2016	Yulanda Mireles	Honda	21234
2/9/2016	Towanda Pemberton	Ford	56936
1/25/2016	Adelina Oglesby	Toyota	19943
6/26/2016	Timika Poe	Chevy	22328
3/3/2016	Louetta Maloney	Ford	51901
10/5/2016	Zona Otis	Ford	41327
2/6/2016	Earleen Milam	Chevy	35205
6/30/2016	Kurtis Osorio	Chevy	41175
6/11/2016	Towanda Pemberton	Chevy	33224
12/15/2016	Zona Otis	Toyota	22867
9/3/2016	Rudolf Eason	Chevy	38640
7/19/2016	Timika Poe	Toyota	26436
1/31/2016	Evelynn Mckee	Toyota	16300
10/18/2016	Rudolf Eason	Toyota	32196
10/24/2016	Earleen Milam	Honda	13101
10/5/2016	Louetta Maloney	Toyota	30007
11/17/2016	Earleen Milam	Honda	30203
8/7/2016	Ernie Pettigrew	Ford	37116
2/20/2016	Yulanda Mireles	Honda	32316
7/8/2016	Louetta Maloney	Honda	23799
12/5/2016	Towanda Pemberton	Toyota	31465
1/15/2016	Towanda Pemberton	Chevy	16779
1/8/2016	Evelynn Mckee	Toyota	26887
12/24/2016	Timika Poe	Chevy	53399
